번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
3026,2025.5.16,서초구,서울특별시 서초구 서초동 1748-6,상기 사항 외 보도,2025.5.16,,,,,,,,,,,,,,,,,
3027,2025.5.16,서초구,서울특별시 서초구 서초동 1338,횡단보도 주변(3m),2025.5.16,,,,,,,,,,,,,,,,,
3028,2025.5.16,서초구,서울특별시 서초구 양재동 216-17,상기 사항 외 보도,2025.5.16,,,,,,,,,,,,,,,,,
3029,2025.5.16,서초구,서울특별시 서초구 양재동 207-5,보도와 차도가 구분된 도로의 차도,2025.5.16,,,,,,,,,,,,,,,,,
3030,2025.5.16,서초구,서울특별시 서초구 양재동 213-1,상기 사항 외 보도,2025.5.16,,,,,,,,,,,,,,,,,
3031,2025.5.17,강남구,서울특별시 강남구 논현동 279-5,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3032,2025.5.17,강남구,서울특별시 강남구 청담동 77-26,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3033,2025.5.17,강남구,서울특별시 강남구 청담동 85-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3034,2025.5.17,강남구,서울특별시 강남구 청담동 139,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3035,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3036,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3037,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3038,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3039,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3040,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3041,2025.5.17,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3042,2025.5.17,강남구,서울특별시 강남구 청담동 139-8,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3043,2025.5.17,강남구,서울특별시 강남구 청담동 139-8,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3044,2025.5.17,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3045,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3046,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3047,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3048,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3049,2025.5.17,강남구,서울특별시 강남구 청담동 3,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3050,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3051,2025.5.17,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3052,2025.5.17,강남구,서울특별시 강남구 삼성동 111-8,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3053,2025.5.17,강남구,서울특별시 강남구 삼성동 111-8,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3054,2025.5.17,강남구,서울특별시 강남구 개포동 186-19,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3055,2025.5.17,강남구,서울특별시 강남구 개포동 195,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3056,2025.5.17,강남구,서울특별시 강남구 개포동 182-5,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3057,2025.5.17,강남구,서울특별시 강남구 개포동 182-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3058,2025.5.17,강남구,서울특별시 강남구 역삼동 806-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3059,2025.5.17,강남구,서울특별시 강남구 역삼동 806-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3060,2025.5.17,강남구,서울특별시 강남구 역삼동 806-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3061,2025.5.17,강남구,서울특별시 강남구 역삼동 806-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3062,2025.5.17,강남구,서울특별시 강남구 역삼동 806-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3063,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3064,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3065,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3066,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3067,2025.5.17,강남구,서울특별시 강남구 삼성동 154-9,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3068,2025.5.17,강남구,서울특별시 강남구 삼성동 154-9,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3069,2025.5.17,강남구,서울특별시 강남구 삼성동 154-9,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3070,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3071,2025.5.17,강남구,서울특별시 강남구 삼성동 154-9,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3072,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3073,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3074,2025.5.17,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.17,,,,,,,,,,,,,,,,,
3075,2025.5.18,서대문구,서울특별시 서대문구 대신동 124-19,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3076,2025.5.18,강남구,서울특별시 강남구 삼성동 111-61,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3077,2025.5.18,강남구,서울특별시 강남구 논현동 279-67,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3078,2025.5.18,강남구,서울특별시 강남구 논현동 279-67,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3079,2025.5.18,강남구,서울특별시 강남구 논현동 88-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3080,2025.5.18,강남구,서울특별시 강남구 논현동 279-67,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3081,2025.5.18,강남구,서울특별시 강남구 논현동 279-67,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3082,2025.5.18,강남구,서울특별시 강남구 논현동 88-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3083,2025.5.18,강남구,서울특별시 강남구 논현동 279-67,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3084,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3085,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3086,2025.5.18,강남구,서울특별시 강남구 논현동 120,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3087,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3088,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3089,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3090,2025.5.18,강남구,서울특별시 강남구 논현동 126-5,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3091,2025.5.18,강남구,서울특별시 강남구 논현동 127-1,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3092,2025.5.18,강남구,서울특별시 강남구 논현동 128-1,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3093,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3094,2025.5.18,강남구,서울특별시 강남구 삼성동 111-86,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3095,2025.5.18,강남구,서울특별시 강남구 논현동 115-1,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3096,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3097,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3098,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3099,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3100,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3101,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3102,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3103,2025.5.18,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3104,2025.5.18,강남구,서울특별시 강남구 논현동 106,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3105,2025.5.18,강남구,서울특별시 강남구 삼성동 161-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3106,2025.5.18,강남구,서울특별시 강남구 삼성동 172,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3107,2025.5.18,강남구,서울특별시 강남구 삼성동 172-1,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3108,2025.5.18,서대문구,서울특별시 서대문구 연희동 71-3,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3109,2025.5.18,강남구,서울특별시 강남구 논현동 105-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3110,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3111,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3112,2025.5.18,강남구,서울특별시 강남구 논현동 98-2,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3113,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3114,2025.5.18,강남구,서울특별시 강남구 논현동 97-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3115,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3116,2025.5.18,강남구,서울특별시 강남구 논현동 97-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3117,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3118,2025.5.18,강남구,서울특별시 강남구 논현동 97,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3119,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3120,2025.5.18,강남구,서울특별시 강남구 논현동 98,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3121,2025.5.18,강남구,서울특별시 강남구 논현동 97,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3122,2025.5.18,강남구,서울특별시 강남구 신사동 668-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3123,2025.5.18,강남구,서울특별시 강남구 신사동 668-7,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3124,2025.5.18,강남구,서울특별시 강남구 논현동 279-9,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3125,2025.5.18,강남구,서울특별시 강남구 논현동 279,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3126,2025.5.18,강남구,서울특별시 강남구 논현동 62-10,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3127,2025.5.18,강남구,서울특별시 강남구 논현동 279-22,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3128,2025.5.18,강남구,서울특별시 강남구 논현동 70-13,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3129,2025.5.18,강남구,서울특별시 강남구 논현동 70-6,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3130,2025.5.18,강남구,서울특별시 강남구 논현동 70-13,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3131,2025.5.18,강남구,서울특별시 강남구 논현동 71,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3132,2025.5.18,강남구,서울특별시 강남구 논현동 71,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3133,2025.5.18,강남구,서울특별시 강남구 논현동 279-23,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3134,2025.5.18,강남구,서울특별시 강남구 논현동 71,보도와 차도가 구분된 도로의 차도,2025.5.18,,,,,,,,,,,,,,,,,
3135,2025.5.18,금천구,서울특별시 금천구 시흥동 910-17,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3136,2025.5.19,은평구,서울특별시 은평구 응암동 764-1,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3137,2025.5.19,서초구,서울특별시 서초구 양재동 12-2,지하철역 전면(5m이내),2025.5.19,,,,,,,,,,,,,,,,,
3138,2025.5.19,서초구,서울특별시 서초구 양재동 19-14,점자블록 또는 교통약자 엘리베이터,2025.5.19,,,,,,,,,,,,,,,,,
3139,2025.5.19,송파구,서울특별시 송파구 장지동 835,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3140,2025.5.19,송파구,서울특별시 송파구 문정동 140-10,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3141,2025.5.19,송파구,서울특별시 송파구 문정동 140-4,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3142,2025.5.19,송파구,서울특별시 송파구 문정동 117,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3143,2025.5.19,송파구,서울특별시 송파구 문정동 652-5,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3144,2025.5.19,서대문구,서울특별시 서대문구 대신동 124-19,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3145,2025.5.19,송파구,서울특별시 송파구 문정동 641-2,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3146,2025.5.19,강서구,서울특별시 강서구 화곡동 662-12,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3147,2025.5.19,송파구,서울특별시 송파구 문정동 639-9,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3148,2025.5.19,송파구,서울특별시 송파구 문정동 642-3,자전거 도로,2025.5.19,,,,,,,,,,,,,,,,,
3149,2025.5.19,강서구,서울특별시 강서구 화곡동 1076-24,버스정류소 및 택시승강장 주변(5m 이내),2025.5.19,,,,,,,,,,,,,,,,,
3150,2025.5.19,서초구,서울특별시 서초구 서초동 1376-6,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3151,2025.5.19,송파구,서울특별시 송파구 가락동 79-10,상기 사항 외 보도,2025.5.19,,,,,,,,,,,,,,,,,
3152,2025.5.19,강서구,서울특별시 강서구 화곡동 1173,보호구역(어린이·노인·장애인),2025.5.19,,,,,,,,,,,,,,,,,
3153,2025.5.19,강동구,서울특별시 강동구 둔촌동 218-5,교통섬 내부,2025.5.19,,,,,,,,,,,,,,,,,
3154,2025.5.19,서초구,서울특별시 서초구 서초동 1381,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3155,2025.5.19,서초구,서울특별시 서초구 서초동 1404,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3156,2025.5.19,은평구,서울특별시 은평구 응암동 88-21,점자블록 또는 교통약자 엘리베이터,2025.5.19,,,,,,,,,,,,,,,,,
3157,2025.5.19,서초구,서울특별시 서초구 서초동 1365-22,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3158,2025.5.19,송파구,서울특별시 송파구 장지동 900-2,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3159,2025.5.19,마포구,서울특별시 마포구 합정동 423,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
3160,2025.5.19,강서구,서울특별시 강서구 내발산동 724-54,보호구역(어린이·노인·장애인),2025.5.19,,,,,,,,,,,,,,,,,
3161,2025.5.19,강서구,서울특별시 강서구 내발산동 724-54,보호구역(어린이·노인·장애인),2025.5.19,,,,,,,,,,,,,,,,,
3162,2025.5.19,서초구,서울특별시 서초구 서초동 1375-2,교통섬 내부,2025.5.19,,,,,,,,,,,,,,,,,
3163,2025.5.19,관악구,서울특별시 관악구 신림동 562,횡단보도 주변(3m),2025.5.19,,,,,,,,,,,,,,,,,
3164,2025.5.19,관악구,서울특별시 관악구 신림동 562,보호구역(어린이·노인·장애인),2025.5.19,,,,,,,,,,,,,,,,,
3165,2025.5.19,강동구,서울특별시 강동구 둔촌동 180-1,보도와 차도가 구분된 도로의 차도,2025.5.19,,,,,,,,,,,,,,,,,
