번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
4674,2025-11-26,마포구,서울특별시 마포구 상암동 426,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4675,2025-11-26,은평구,서울특별시 은평구 불광동 177-21,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4676,2025-11-26,마포구,서울특별시 마포구 상암동 1677,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4677,2025-11-26,도봉구,서울특별시 도봉구 창동 660-3,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4678,2025-11-26,양천구,서울특별시 양천구 목동 825,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4679,2025-11-26,양천구,서울특별시 양천구 목동 722-4,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4680,2025-11-26,금천구,서울특별시 금천구 독산동 891,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4681,2025-11-26,은평구,서울특별시 은평구 구산동 195-4,상기 사항 외 보도,2025-11-26,,,,,,,,,,,,,,,,,
4682,2025-11-26,양천구,서울특별시 양천구 목동 824,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4683,2025-11-26,구로구,서울특별시 구로구 가리봉동 127-30,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4684,2025-11-26,노원구,서울특별시 노원구 하계동 282-1,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4685,2025-11-26,은평구,서울특별시 은평구 구산동 14-33,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4686,2025-11-26,강서구,서울특별시 강서구 등촌동 709-24,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4687,2025-11-26,노원구,서울특별시 노원구 하계동 274-3,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4688,2025-11-26,금천구,서울특별시 금천구 독산동 193-31,상기 사항 외 보도,2025-11-26,,,,,,,,,,,,,,,,,
4689,2025-11-26,강서구,서울특별시 강서구 등촌동 688,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4690,2025-11-26,강서구,서울특별시 강서구 등촌동 709-24,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4691,2025-11-26,은평구,서울특별시 은평구 역촌동 3-38,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4692,2025-11-26,구로구,서울특별시 구로구 구로동 266-1,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4693,2025-11-26,강서구,서울특별시 강서구 등촌동 689,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4694,2025-11-26,마포구,서울특별시 마포구 망원동 416-8,자전거 도로,2025-11-26,,,,,,,,,,,,,,,,,
4695,2025-11-26,양천구,서울특별시 양천구 목동 903,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4696,2025-11-26,마포구,서울특별시 마포구 망원동 427-5,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4697,2025-11-26,양천구,서울특별시 양천구 목동 901-9,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4698,2025-11-26,동작구,서울특별시 동작구 상도동 535-1,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4699,2025-11-26,노원구,서울특별시 노원구 공릉동 727-1,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4700,2025-11-26,노원구,서울특별시 노원구 중계동 84-8,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4701,2025-11-26,마포구,서울특별시 마포구 망원동 416-7,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4702,2025-11-26,노원구,서울특별시 노원구 중계동 364-4,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4703,2025-11-26,강서구,서울특별시 강서구 등촌동 705,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4704,2025-11-26,노원구,서울특별시 노원구 공릉동 496-4,점자블록 또는 교통약자 엘리베이터,2025-11-26,,,,,,,,,,,,,,,,,
4705,2025-11-26,마포구,서울특별시 마포구 망원동 420-9,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4706,2025-11-26,강서구,서울특별시 강서구 등촌동 665-4,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4707,2025-11-26,노원구,서울특별시 노원구 중계동 391-1,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4708,2025-11-26,마포구,서울특별시 마포구 망원동 455-85,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4709,2025-11-26,노원구,서울특별시 노원구 공릉동 552-2,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4710,2025-11-26,서대문구,서울특별시 서대문구 창천동 53-38,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4711,2025-11-26,서대문구,서울특별시 서대문구 창천동 53-47,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4712,2025-11-26,도봉구,서울특별시 도봉구 창동 445-18,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4713,2025-11-26,강서구,서울특별시 강서구 화곡동 1176-2,버스정류소 및 택시승강장 주변(5m 이내),2025-11-26,,,,,,,,,,,,,,,,,
4714,2025-11-26,도봉구,서울특별시 도봉구 창동 445-10,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4715,2025-11-26,도봉구,서울특별시 도봉구 창동 445-18,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4716,2025-11-26,강서구,서울특별시 강서구 화곡동 1176-5,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4717,2025-11-26,노원구,서울특별시 노원구 중계동 430-36,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4718,2025-11-26,동작구,서울특별시 동작구 본동 136-2,점자블록 또는 교통약자 엘리베이터,2025-11-26,,,,,,,,,,,,,,,,,
4719,2025-11-26,구로구,서울특별시 구로구 구로동 105-2,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4720,2025-11-26,노원구,서울특별시 노원구 중계동 430-36,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4721,2025-11-26,동작구,서울특별시 동작구 노량진동 148-5,버스정류소 및 택시승강장 주변(5m 이내),2025-11-26,,,,,,,,,,,,,,,,,
4722,2025-11-26,강서구,서울특별시 강서구 등촌동 666-24,버스정류소 및 택시승강장 주변(5m 이내),2025-11-26,,,,,,,,,,,,,,,,,
4723,2025-11-26,강서구,서울특별시 강서구 등촌동 666-26,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4724,2025-11-26,강동구,서울특별시 강동구 성내동 450-12,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4725,2025-11-26,동작구,서울특별시 동작구 대방동 466-55,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4726,2025-11-26,구로구,서울특별시 구로구 구로동 511-59,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4727,2025-11-26,동작구,서울특별시 동작구 대방동 501-4,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4728,2025-11-26,서대문구,서울특별시 서대문구 홍은동 376-16,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4729,2025-11-26,서대문구,서울특별시 서대문구 홍은동 376-16,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4730,2025-11-26,구로구,서울특별시 구로구 구로동 487-117,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4731,2025-11-26,서대문구,서울특별시 서대문구 홍은동 362-4,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4732,2025-11-26,강서구,서울특별시 강서구 방화동 816-1,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4733,2025-11-26,강동구,서울특별시 강동구 성내동 540-1,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4734,2025-11-26,강서구,서울특별시 강서구 화곡동 98-60,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4735,2025-11-26,강서구,서울특별시 강서구 화곡동 1089-67,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4736,2025-11-26,동작구,서울특별시 동작구 신대방동 698,상기 사항 외 보도,2025-11-26,,,,,,,,,,,,,,,,,
4737,2025-11-26,강서구,서울특별시 강서구 화곡동 1073-18,보호구역(어린이·노인·장애인),2025-11-26,,,,,,,,,,,,,,,,,
4738,2025-11-26,송파구,서울특별시 송파구 오금동 49-7,버스정류소 및 택시승강장 주변(5m 이내),2025-11-26,,,,,,,,,,,,,,,,,
4739,2025-11-26,송파구,서울특별시 송파구 송파동 80,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4740,2025-11-26,강서구,서울특별시 강서구 화곡동 662-15,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4741,2025-11-26,강서구,서울특별시 강서구 화곡동 662-15,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4742,2025-11-26,강서구,서울특별시 강서구 마곡동 326-5,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4743,2025-11-26,강서구,서울특별시 강서구 마곡동 326-5,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4744,2025-11-26,송파구,서울특별시 송파구 가락동 78,횡단보도 주변(3m),2025-11-26,,,,,,,,,,,,,,,,,
4745,2025-11-26,강서구,서울특별시 강서구 마곡동 326-5,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4746,2025-11-26,송파구,서울특별시 송파구 가락동 78-3,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4747,2025-11-26,강서구,서울특별시 강서구 마곡동 326-10,보도와 차도가 구분된 도로의 차도,2025-11-26,,,,,,,,,,,,,,,,,
4748,2025-11-26,송파구,서울특별시 송파구 송파동 58-1,자전거 도로,2025-11-26,,,,,,,,,,,,,,,,,
4749,2025-11-26,송파구,서울특별시 송파구 방이동 95-1,상기 사항 외 보도,2025-11-26,,,,,,,,,,,,,,,,,
4750,2025-11-27,동작구,서울특별시 동작구 상도동 424,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4751,2025-11-27,동작구,서울특별시 동작구 서달로13길 13,상기 사항 외 보도,2025-11-28,,,,,,,,,,,,,,,,,
4752,2025-11-27,서대문구,서울특별시 서대문구 연희동 51-97,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4753,2025-11-27,영등포구,서울특별시 영등포구 문래동3가 68-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4754,2025-11-27,서대문구,서울특별시 서대문구 연희동 134-2,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4755,2025-11-27,서대문구,서울특별시 서대문구 연희동 134-2,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4756,2025-11-27,서대문구,서울특별시 서대문구 연희동 93-16,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4757,2025-11-27,영등포구,서울특별시 영등포구 대림동 1082-24,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4758,2025-11-27,동작구,서울특별시 동작구 흑석동 103-4,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4759,2025-11-27,은평구,서울특별시 은평구 응암동 90-15,자전거 도로,2025-11-27,,,,,,,,,,,,,,,,,
4760,2025-11-27,동작구,서울특별시 동작구 상도동 451,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4761,2025-11-27,서대문구,서울특별시 서대문구 홍은동 346-18,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4762,2025-11-27,서대문구,서울특별시 서대문구 홍은동 346-18,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4763,2025-11-27,서대문구,서울특별시 서대문구 홍은동 346-18,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4764,2025-11-27,서대문구,서울특별시 서대문구 홍은동 351-2,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4765,2025-11-27,영등포구,서울특별시 영등포구 도림동 818,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4766,2025-11-27,영등포구,서울특별시 영등포구 영등포동 647-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4767,2025-11-27,강남구,서울특별시 강남구 신사동 501-5,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4768,2025-11-27,강남구,서울특별시 강남구 논현동 279,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4769,2025-11-27,강남구,서울특별시 강남구 논현동 279,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4770,2025-11-27,강남구,서울특별시 강남구 논현동 279,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4771,2025-11-27,강남구,서울특별시 강남구 논현동 279,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4772,2025-11-27,송파구,서울특별시 송파구 잠실동 196-5,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4773,2025-11-27,영등포구,서울특별시 영등포구 당산동5가 42,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4774,2025-11-27,영등포구,서울특별시 영등포구 양평동4가 93-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4775,2025-11-27,강남구,서울특별시 강남구 대치동 974,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4776,2025-11-27,강남구,서울특별시 강남구 대치동 974,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4777,2025-11-27,강남구,서울특별시 강남구 대치동 1011-8,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4778,2025-11-27,영등포구,서울특별시 영등포구 당산동5가 7-60,점자블록 또는 교통약자 엘리베이터,2025-11-27,,,,,,,,,,,,,,,,,
4779,2025-11-27,송파구,서울특별시 송파구 잠실동 306,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4780,2025-11-27,송파구,서울특별시 송파구 잠실동 11,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4781,2025-11-27,금천구,서울특별시 금천구 가산동 327-30,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4782,2025-11-27,금천구,서울특별시 금천구 가산동 356-5,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4783,2025-11-27,구로구,서울특별시 구로구 구로동 454-3,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4784,2025-11-27,동작구,서울특별시 동작구 상도동 535,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4785,2025-11-27,구로구,서울특별시 구로구 구로동 1278,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4786,2025-11-27,동작구,서울특별시 동작구 노량진동 325,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4787,2025-11-27,은평구,서울특별시 은평구 응암동 64-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4788,2025-11-27,은평구,서울특별시 은평구 응암동 64-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4789,2025-11-27,동작구,서울특별시 동작구 흑석동 341-11,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4790,2025-11-27,동작구,서울특별시 동작구 흑석동 341-11,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4791,2025-11-27,은평구,서울특별시 은평구 신사동 352-2,점자블록 또는 교통약자 엘리베이터,2025-11-27,,,,,,,,,,,,,,,,,
4792,2025-11-27,금천구,서울특별시 금천구 가산동 153-17,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4793,2025-11-27,은평구,서울특별시 은평구 응암동 84-14,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4794,2025-11-27,은평구,서울특별시 은평구 응암동 84-14,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4795,2025-11-27,은평구,서울특별시 은평구 응암동 84-14,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4796,2025-11-27,은평구,서울특별시 은평구 응암동 84-14,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4797,2025-11-27,금천구,서울특별시 금천구 독산동 291-1,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4798,2025-11-27,양천구,서울특별시 양천구 목동 917-1,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4799,2025-11-27,동작구,서울특별시 동작구 상도동 214-1,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4800,2025-11-27,금천구,서울특별시 금천구 독산동 1082-11,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4801,2025-11-27,강남구,서울특별시 강남구 대치동 1011-38,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4802,2025-11-27,양천구,서울특별시 양천구 목동 920,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4803,2025-11-27,은평구,서울특별시 은평구 응암동 4-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4804,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4805,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4806,2025-11-27,구로구,서울특별시 구로구 신도림동 301,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4807,2025-11-27,은평구,서울특별시 은평구 응암동 74-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4808,2025-11-27,양천구,서울특별시 양천구 목동 903,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4809,2025-11-27,양천구,서울특별시 양천구 목동 904,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4810,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4811,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4812,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4813,2025-11-27,은평구,서울특별시 은평구 응암동 77-1,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4814,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4815,2025-11-27,강남구,서울특별시 강남구 대치동 1011-48,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4816,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4817,2025-11-27,양천구,서울특별시 양천구 목동 918-2,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4818,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4819,2025-11-27,강남구,서울특별시 강남구 대치동 1011-25,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4820,2025-11-27,강서구,서울특별시 강서구 가양동 1487,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4821,2025-11-27,구로구,서울특별시 구로구 신도림동 309-10,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4822,2025-11-27,구로구,서울특별시 구로구 신도림동 309-9,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4823,2025-11-27,강서구,서울특별시 강서구 등촌동 666-68,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4824,2025-11-27,양천구,서울특별시 양천구 목동 824,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4825,2025-11-27,양천구,서울특별시 양천구 목동 824,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4826,2025-11-27,양천구,서울특별시 양천구 목동 824,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4827,2025-11-27,강남구,서울특별시 강남구 청담동 139-8,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4828,2025-11-27,구로구,서울특별시 구로구 구로동 615-1,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4829,2025-11-27,강서구,서울특별시 강서구 등촌동 630-13,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4830,2025-11-27,구로구,서울특별시 구로구 구로동 614-50,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4831,2025-11-27,도봉구,서울특별시 도봉구 창동 347,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4832,2025-11-27,강서구,서울특별시 강서구 등촌동 709-6,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4833,2025-11-27,양천구,서울특별시 양천구 목동 902,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4834,2025-11-27,강서구,서울특별시 강서구 가양동 449-19,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4835,2025-11-27,노원구,서울특별시 노원구 하계동 282-1,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4836,2025-11-27,양천구,서울특별시 양천구 목동 909,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4837,2025-11-27,강서구,서울특별시 강서구 등촌동 666-40,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4838,2025-11-27,강서구,서울특별시 강서구 등촌동 658,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4839,2025-11-27,노원구,서울특별시 노원구 하계동 271-1,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4840,2025-11-27,동작구,서울특별시 동작구 신대방동 348-3,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4841,2025-11-27,노원구,서울특별시 노원구 하계동 271-5,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4842,2025-11-27,강서구,서울특별시 강서구 염창동 284-10,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4843,2025-11-27,도봉구,서울특별시 도봉구 창동 325,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4844,2025-11-27,노원구,서울특별시 노원구 중계동 505-1,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4845,2025-11-27,노원구,서울특별시 노원구 상계동 634,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4846,2025-11-27,도봉구,서울특별시 도봉구 창동 253-1,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4847,2025-11-27,은평구,서울특별시 은평구 녹번동 19-46,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4848,2025-11-27,노원구,서울특별시 노원구 상계동 699,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4849,2025-11-27,은평구,서울특별시 은평구 녹번동 19-46,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4850,2025-11-27,노원구,서울특별시 노원구 중계동 514-6,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4851,2025-11-27,강서구,서울특별시 강서구 등촌동 666-56,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4852,2025-11-27,강서구,서울특별시 강서구 등촌동 716,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4853,2025-11-27,노원구,서울특별시 노원구 상계동 699,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4854,2025-11-27,노원구,서울특별시 노원구 상계동 699,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4855,2025-11-27,강서구,서울특별시 강서구 등촌동 631-16,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4856,2025-11-27,동작구,서울특별시 동작구 본동 485-2,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
4857,2025-11-27,송파구,서울특별시 송파구 거여동 697-2,자전거 도로,2025-11-27,,,,,,,,,,,,,,,,,
4858,2025-11-27,강서구,서울특별시 강서구 등촌동 638-3,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4859,2025-11-27,강동구,서울특별시 강동구 길동 413-48,보도와 차도가 구분된 도로의 차도,2025-11-27,,,,,,,,,,,,,,,,,
4860,2025-11-27,강서구,서울특별시 강서구 등촌동 638-3,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4861,2025-11-27,강서구,서울특별시 강서구 가양동 1484-5,보호구역(어린이·노인·장애인),2025-11-27,,,,,,,,,,,,,,,,,
4862,2025-11-27,도봉구,서울특별시 도봉구 방학동 718-23,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4863,2025-11-27,동작구,서울특별시 동작구 흑석동 341-11,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4864,2025-11-27,은평구,서울특별시 은평구 응암동 770,버스정류소 및 택시승강장 주변(5m 이내),2025-11-27,,,,,,,,,,,,,,,,,
4865,2025-11-27,동작구,서울특별시 동작구 흑석동 341-11,횡단보도 주변(3m),2025-11-27,,,,,,,,,,,,,,,,,
4866,2025-11-27,은평구,서울특별시 은평구 응암동 770,상기 사항 외 보도,2025-11-27,,,,,,,,,,,,,,,,,
